"","SubjectID","OC.LM1","OC.RLM1","PPVT.LM2","PPVT.RLM2","age","gender","sspan.raw","ppvt.raw","wasi.vocab.raw","wasi.matr.raw","wasi.iq","wj3.watt.raw","wj3.wid.raw","wj3.rcomp.raw","wj3.oralcomp.raw","celf.rs.raw","celf.fs.raw","towre.w.ipm","towre.nw.ipm","wj3.rf.ipm","decoding.comp","handedness","vocab.comp","sspan.tf","wasi.matr.tf","wasi.iq.tf","wj3.watt.tf","wj3.wid.tf","wj3.rcomp.tf","wj3.oralcomp.tf","celf.rs.tf","celf.fs.tf","towre.w.tf","towre.nw.tf","wj3.rf.tf","age.c","sspan.cs","wasi.matr.cs","wasi.iq.cs","wj3.watt.cs","wj3.wid.cs","wj3.rcomp.cs","wj3.oralcomp.cs","celf.rs.cs","celf.fs.cs","towre.w.cs","towre.nw.cs","wj3.rf.cs"
"43",72,"EPC","EPC","NSC","NSC",21.34,"Male",32,197,31,20,84,26,64,36,22,81,53,96,70.67,25.33,-0.994090663109567,"right",-0.866330965028236,-0.785005929962515,-0.527612998317522,-1.32510276350442,-1.06079832772832,-1.00887657777192,-0.622082519145794,-1.51699482892275,-0.461575640655752,-0.399230700666065,-1.27644028095972,-0.0370630242572242,-0.289521707740286,1.58121718377088,-0.724943694783343,-0.387389029524618,-1.28704609365062,-0.710698150617793,-0.87938093550123,-0.562053142631468,-1.61818553683489,-0.228985182276225,-0.0598149396670472,-1.25938855815696,0.0318583169517808,-0.36296343183394
"44",73,"EAC","EAC","NSC","NSC",22,"Female",46,207,37,18,89,31,72,38,26,85,53,116,77.33,26.67,0.480576389112402,"right",0.00243017631867247,0.682597696519674,-1.01203081214324,-0.981769009080224,0.951822372174088,0.459833213798869,-0.160320117218132,-0.51714658018286,-0.01901303757345,-0.399230700666065,-0.292492669506716,0.409043802799406,-0.113641893184499,2.24121718377088,0.696310371111469,-0.923479284550448,-0.980953591196903,0.762614896072597,0.529641450423487,-0.0879094219050235,-0.40882828335129,0.161009082662265,-0.0598149396670472,-0.237399225915215,0.443333841838798,-0.199305963678814
"45",75,"NSC","NSC","NSC","NSC",18.29,"Female",21,195,30,21,86,30,66,35,25,78,51,109.33,56,20.33,-0.545036536921742,"left",-1.01347678165714,-1.72267258892939,-0.257555094141849,-1.18634101498345,0.408983417827933,-0.708925334540442,-0.841074874503874,-0.795074325874776,-0.749498595352974,-1.08026951836234,-0.632283812887123,-0.937472929994822,-1.00512485126646,-1.46878281622912,-1.84164331798641,-0.119343902011703,-1.16460909266913,0.467952286734519,-0.527125339020051,-0.799125002994691,-0.711167596722189,-0.521480880980092,-0.7161177499027,-0.578232668217837,-0.874499933812866,-0.973625626442616
"46",76,"EPC","EPC","EPC","EPC",18.16,"Male",16,154,25,16,72,32,63,32,22,74,49,116,79.43,18.33,0.224730703593046,"right",-2.20089124351217,-2.07569047970658,-1.42530047493406,-2.20233392693554,1.58428105882695,-1.14444029872323,-1.45130757582092,-1.51699482892275,-1.08064741389013,-1.51898363956198,-0.292492669506716,0.554317777951595,-1.32335575934432,-1.59878281622912,-2.34923405580599,-1.45956953957628,-2.02166809953953,1.05727750541068,-1.05550873374182,-1.51034058408436,-1.61818553683489,-0.911475145918582,-1.37242056013835,-0.237399225915215,0.573078376713083,-1.21789050428609
"47",77,"NSC","UPC","NSC","NSC",24.07,"Female",21,196,38,20,93,24,73,36,27,73,54,118.67,68,26,-0.323467459404282,"right",-0.297035970125996,-1.72267258892939,-0.527612998317522,-0.715321358423915,-1.48718177037573,0.6999360661747,-0.622082519145794,-0.21954000549557,-1.15474567049678,0.0669387761394801,-0.153302559075424,-0.209526108598677,-0.20084278571085,4.31121718377088,-1.84164331798641,-0.387389029524618,-0.736079589233932,-1.30002336929395,0.705769248664076,-0.562053142631468,-0.106488969980391,-1.0089737121532,0.268336465450779,-0.100963650060943,-0.133102591674096,-0.281134697756377
"48",78,"EPC","EPC","EPC","EPC",19.8,"Female",13,151,24,16,75,28,61,30,21,49,44,88,48,16.33,-1.43496107512588,"right",-2.31503454264978,-2.26239029476689,-1.42530047493406,-1.9753061912829,-0.448546366580239,-1.38915182077876,-1.81987861048439,-1.72243646430137,-2.16547667733208,-2.02824339522352,-1.63979779587817,-1.37754174593416,-1.66474248049574,0.0412171837708826,-2.65378849849773,-1.45956953957628,-1.8380125980673,-0.121372931941637,-1.407764330223,-1.9844843048108,-1.92052485020579,-3.34893930178414,-3.01317758572749,-1.66818429105366,-1.36876482857205,-1.46215538212956
"49",79,"EAC","EAC","NSC","NSC",20.64,"Female",37,195,41,21,104,30,72,39,28,80,54,109.33,73.33,22,0.135496402064208,"right",-0.070064883667679,-0.293694381472266,-0.257555094141849,-0.0162124880709243,0.408983417827933,0.459833213798869,0.0825807554130022,0.0983610789803018,-0.56154345439125,0.0669387761394801,-0.632283812887123,0.138414661864481,-0.754554456992161,0.881217183770882,-0.217352956963767,-0.119343902011703,-0.0626760838357602,0.467952286734519,0.529641450423487,0.149162438458199,0.195850343390509,-0.326483748510847,0.268336465450779,-0.578232668217837,0.196201394459208,-0.769664453443318
"50",80,"EPC","EPC","EPC","EPC",20.66,"Male",49,166,30,16,82,16,55,29,24,56,51,106.67,53.33,19.67,-1.77788995707417,"right",-1.62936459382017,1.03273722599909,-1.42530047493406,-1.46585323185511,-2.15387887415124,-1.94324643550827,-1.99290751015998,-1.0539424222927,-1.99259343315176,-1.08026951836234,-0.764588268508222,-1.08851912504257,-1.10781783713631,0.901217183770882,1.00086481380321,-1.45956953957628,-1.4094830946321,-3.65732424399857,-2.46453111966654,-2.22155616517402,-1.01350691009309,-2.66644933814179,-0.7161177499027,-0.714157249405988,-1.03946084243874,-1.05423303613096
"51",81,"EPC","EPC","EPC","EPC",19.36,"Male",23,171,34,16,88,26,60,36,25,64,52,90.67,46.67,19.33,-1.63933637211501,"right",-1.2107696765858,-1.56792725620534,-1.42530047493406,-1.04949511735111,-1.06079832772832,-1.49921034787061,-0.622082519145794,-0.795074325874776,-1.68657179860702,-0.776371583828048,-1.52051854282395,-1.44699610796022,-1.16158890048629,-0.398782816229119,-1.63860702285858,-1.45956953957628,-1.04217209168765,-0.710698150617793,-1.58389212846359,-0.562053142631468,-0.711167596722189,-1.88646080826481,-0.387966344784874,-1.53174871519938,-1.45093636732576,-1.09575806536435
"52",82,"EAC","EAC","NSC","NSC",19.28,"Female",39,191,38,20,100,30,67,37,26,74,51,108,70.67,22,-0.242558868661272,"right",-0.441574340287485,-0.0866836607712414,-0.527612998317522,-0.26506643900764,0.408983417827933,-0.543520643093917,-0.395186268563264,-0.51714658018286,-1.08064741389013,-1.08026951836234,-0.698666796257916,-0.0370630242572242,-0.754554456992161,-0.478782816229117,-0.0143166618359369,-0.387389029524618,-0.307550085798732,0.467952286734519,-0.350997540779462,-0.324981282268246,-0.40882828335129,-0.911475145918582,-0.7161177499027,-0.646194958811913,0.0318583169517808,-0.769664453443318
"53",83,"EAC","EAC","EAC","EAC",23.83,"Female",43,218,44,25,119,30,75,43,30,95,55,138.67,89.6,40.55,1.19000977956848,"right",1.09710676103517,0.344563399400807,1.01868139115073,0.869091469151907,0.408983417827933,1.22470370101385,1.13578914998184,0.797492858018725,1.43047081828096,0.640938222376512,0.945038897960902,1.28808039742508,1.4379548623439,4.07121718377088,0.391755928419724,0.952836608039957,0.855601423525383,0.467952286734519,1.05802484514526,1.09744987991109,0.800528970132307,1.13599474500849,0.596487870568606,0.9210256821808,1.20141262417569,1.49589228855487
"54",84,"EPC","EPC","EPC","EPC",21.01,"Female",24,180,27,13,74,19,59,36,22,80,53,96,36,18.33,-2.04756305465566,"right",-1.64634715177407,-1.48780907468548,-1.92042967996396,-2.05036999815661,-2.03086200196369,-1.60164962016883,-0.622082519145794,-1.51699482892275,-0.56154345439125,-0.399230700666065,-1.27644028095972,-1.96353774730557,-1.32335575934432,1.25121718377088,-1.53708887529466,-2.26370492211502,-1.89923109855805,-2.77333641598434,-1.76001992670418,-0.562053142631468,-1.61818553683489,-0.326483748510847,-0.0598149396670472,-1.25938855815696,-2.11016217071082,-1.21789050428609
"55",85,"NSC","NSC","NSC","NSC",21.73,"Female",36,209,45,21,111,30,74,38,26,88,55,126.67,73.33,34.13,0.556419631068727,"right",0.769679045833033,-0.394989124686561,-0.257555094141849,0.405840822586838,0.408983417827933,0.954666834177817,-0.160320117218132,-0.51714658018286,0.36117784864502,0.640938222376512,0.274378970813372,0.138414661864481,0.772621665687894,1.97121718377088,-0.318871104527682,-0.119343902011703,0.36585341959944,0.467952286734519,0.881897046904666,-0.0879094219050235,-0.40882828335129,0.453504781366133,0.596487870568606,0.307832082835755,0.196201394459208,0.71180203067733
"56",86,"UPC","UPC","EPC","EPC",21.64,"Female",36,169,25,22,86,28,65,33,25,89,49,118.67,56,19.67,-0.707300845442805,"right",-2.01413210176425,-0.394989124686561,0.0316697425533037,-1.18634101498345,-0.448546366580239,-0.863871399597716,-1.25561817852385,-0.795074325874776,0.497781445098861,-1.51898363956198,-0.153302559075424,-0.937472929994822,-1.10781783713631,1.88121718377088,-0.318871104527682,0.148701225501212,-1.16460909266913,-0.121372931941637,-0.703253137260641,-1.27326872372114,-0.711167596722189,0.551003347600755,-1.37242056013835,-0.100963650060943,-0.874499933812866,-1.05423303613096
"57",87,"NSC","NSC","NSC","UGC",22.56,"Male",49,213,39,27,120,25,69,43,31,86,54,124,53.33,28.33,-0.712807929881402,"right",0.428672199706293,1.03273722599909,1.78031963366276,0.925669577100933,-1.29397563816855,-0.179170573938824,1.13578914998184,1.17993866161485,0.102910410238195,0.0669387761394801,0.129884124090036,-1.08851912504257,0.0964146848117403,2.80121718377088,1.00086481380321,1.48892686306579,0.916819924016126,-1.00536075995587,0.00125805570171771,1.09744987991109,1.10286828350321,0.258507648896888,0.268336465450779,0.171396506981482,-1.03946084243874,0.00343388493126557
"58",88,"UPC","UPC","UPC","UPC",22.61,"Male",NA,218,41,22,101,32,74,39,31,93,53,133.33,74.67,31.67,1.04711361635834,"right",0.839812607038043,NA,0.0316697425533037,-0.202302169006719,1.58428105882695,0.954666834177817,0.0825807554130022,1.17993866161485,1.09711603347462,-0.399230700666065,0.642346551888406,0.228178842247601,0.49581965722482,2.85121718377088,NA,0.148701225501212,-0.246331585307989,1.05727750541068,0.881897046904666,0.149162438458199,1.10286828350321,0.940997612539245,-0.0598149396670472,0.648154530472256,0.278990764331371,0.411356230929861
"59",89,"EPC","EPC","EPC","EPC",17.37,"Female",46,180,31,14,75,27,60,36,22,79,54,110.67,61.33,19.33,-1.02953970807275,"right",-1.30328827977791,0.682597696519674,-1.77133720992463,-1.9753061912829,-0.78133227313127,-1.49921034787061,-0.622082519145794,-1.51699482892275,-0.657479355324975,0.0669387761394801,-0.564937404044854,-0.623867985804019,-1.16158890048629,-2.38878281622912,0.696310371111469,-1.99565979460211,-1.8380125980673,-0.416035541279715,-1.58389212846359,-0.562053142631468,-1.61818553683489,-0.42398231474547,0.268336465450779,-0.50975938295764,-0.545195947679562,-1.09575806536435
"60",91,"NSC","UPC","NSC","NSC",21.92,"Female",35,188,34,21,95,27,69,35,26,72,54,117.33,61.33,26,-0.524687502326545,"right",-0.863233824259265,-0.494786576618212,-0.257555094141849,-0.584665350746804,-0.78133227313127,-0.179170573938824,-0.841074874503874,-0.51714658018286,-1.22557901686417,0.0669387761394801,-0.223382722537249,-0.623867985804019,-0.20084278571085,2.16121718377088,-0.420389252091597,-0.119343902011703,-0.613642588252446,-0.416035541279715,0.00125805570171771,-0.799125002994691,-0.40882828335129,-1.10647227838783,0.268336465450779,-0.169436935321139,-0.545195947679562,-0.281134697756377
"61",92,"EAC","EAC","NSC","NSC",24.88,"Female",51,220,49,23,127,31,76,44,32,88,51,152.2,89.27,38.68,1.6778336386708,"left",1.62927379628314,1.27272356381617,0.340499645878137,1.31402073316244,0.951822372174088,1.51074668234039,1.41979784066822,1.58510943170428,0.36117784864502,-1.08026951836234,1.74168304472777,1.26350040255999,1.25180728611588,5.12121718377088,1.20390110893104,0.416746353014127,1.34534942745133,0.762614896072597,1.23415264338584,1.33452174027431,1.40520759687411,0.453504781366133,-0.7161177499027,1.61240146544234,1.18102419726687,1.26750462777122
"62",94,"UPC","UPC","UPC","UPC",22.08,"Female",42,219,47,23,119,30,74,39,32,91,54,154.5,76.36,36.3,1.11149989000077,"right",1.40551860898031,0.234637283922601,0.340499645878137,0.869091469151907,0.408983417827933,0.954666834177817,0.0825807554130022,1.58510943170428,0.786592216628896,0.0669387761394801,1.88125638771909,0.342679297685458,1.00609133393895,2.32121718377088,0.290237780855809,0.416746353014127,0.855601423525383,0.467952286734519,0.881897046904666,0.149162438458199,1.40520759687411,0.74600048007,0.268336465450779,1.72993023865014,0.383404223349248,0.976829423137495
"63",95,"UPC","UPC","UPC","UPC",23.31,"Male",35,206,35,23,100,30,72,36,25,82,56,155.77,90,38.4,1.28041932917695,"right",-0.208307493720558,-0.494786576618212,0.340499645878137,-0.26506643900764,0.408983417827933,0.459833213798869,-0.622082519145794,-0.795074325874776,-0.357458747445781,1.34508990488873,1.95883360000323,1.31794242887516,1.22342673293678,3.55121718377088,-0.420389252091597,0.416746353014127,-0.307550085798732,0.467952286734519,0.529641450423487,-0.562053142631468,-0.711167596722189,-0.131486616041602,0.924639275686433,1.79482656124749,1.22612586891365,1.23330754487314
"64",97,"NSC","UPC","UPC","UPC",20.24,"Female",37,210,42,25,116,29,73,37,27,82,54,125.33,74.67,32,0.345286889196289,"left",0.554340361606085,-0.293694381472266,1.01868139115073,0.697626592641534,-0.0546451861840314,0.6999360661747,-0.395186268563264,-0.21954000549557,-0.357458747445781,0.0669387761394801,0.201642706279889,0.228178842247601,0.533753783282898,0.48121718377088,-0.217352956963767,0.952836608039957,0.671945922053154,0.173289677396441,0.705769248664076,-0.324981282268246,-0.106488969980391,-0.131486616041602,0.268336465450779,0.239358797575558,0.278990764331371,0.451659935774034
"65",98,"EPC","EPC","NSC","NSC",22.16,"Male",27,190,35,17,89,28,63,35,22,55,52,106.67,66.67,25.67,-0.780261477114471,"right",-0.725719602577586,-1.23686401006605,-1.22731948719366,-0.981769009080224,-0.448546366580239,-1.14444029872323,-0.841074874503874,-1.51699482892275,-2.02205849911617,-0.776371583828048,-0.764588268508222,-0.294042315552897,-0.24433189458086,2.40121718377088,-1.23253443260292,-1.19152441206336,-0.980953591196903,-0.121372931941637,-1.05550873374182,-0.799125002994691,-1.61818553683489,-2.76394790437641,-0.387966344784874,-0.714157249405988,-0.215274130427809,-0.32143840260055
"66",99,"EPC","EPC","EPC","EPC",23.9,"Male",17,158,31,14,79,30,64,30,21,79,50,117.33,69.33,28,-0.270166749079121,"right",-1.64421005628918,-2.00913027945625,-1.77133720992463,-1.68087862617908,0.408983417827933,-1.00887657777192,-1.81987861048439,-1.72243646430137,-0.657479355324975,-1.32413455511096,-0.223382722537249,-0.124081406821314,0.0553100197900092,4.14121718377088,-2.24771590824207,-1.99565979460211,-1.59313859610433,0.467952286734519,-0.87938093550123,-1.9844843048108,-1.92052485020579,-0.42398231474547,-1.04426915502053,-0.169436935321139,-0.0509310529203821,-0.0368698199129068
"67",100,"EAC","EAC","EAC","EAC",18.07,"Female",45,193,41,26,122,29,66,38,25,95,55,133.33,83.59,29.33,0.237370517184715,"right",-0.12856103909533,0.568557295187025,1.38886536093685,1.03798333319969,-0.0546451861840314,-0.708925334540442,-0.160320117218132,-0.795074325874776,1.43047081828096,0.640938222376512,0.642346551888406,0.848471022042443,0.219092686661039,-1.68878281622912,0.594792223547554,1.22088173555287,1.03925692499761,0.173289677396441,-0.527125339020051,-0.0879094219050235,-0.711167596722189,1.13599474500849,0.596487870568606,0.648154530472256,0.830096121987857,0.125566323853001
"68",102,"NSC","NSC","NSC","NSC",19.4,"Male",45,215,39,25,113,30,75,40,30,93,55,113.33,72,37.45,0.4009144124967,"right",0.521393476938481,0.568557295187025,1.01868139115073,0.523481985123947,0.408983417827933,1.22470370101385,0.333580035710489,0.797492858018725,1.09711603347462,0.640938222376512,-0.429878362709463,0.0502227679193768,1.12610535278029,-0.35878281622912,0.594792223547554,0.952836608039957,0.488290420580926,0.467952286734519,1.05802484514526,0.386234298821421,0.800528970132307,0.940997612539245,0.596487870568606,-0.373834801769488,0.114029855705494,1.11728172789749
"69",103,"EAC","NSC","NSC","NSC",20.91,"Male",53,212,43,25,117,29,73,42,31,90,55,118.67,52,27.33,-0.180545701525234,"right",0.726878878052746,1.51785050002062,1.01868139115073,0.755073884055869,-0.0546451861840314,0.6999360661747,0.86012317590078,1.17993866161485,0.639541318812575,0.640938222376512,-0.153302559075424,-1.16221621304745,-0.0291296643431792,1.15121718377088,1.40693740405888,0.952836608039957,0.733164422543897,0.173289677396441,0.705769248664076,0.860378019547866,1.10286828350321,0.648501913835378,0.596487870568606,-0.100963650060943,-1.12163238119246,-0.11869855399047
"70",105,"EAC","EAC","NSC","EAC",18.09,"Female",45,196,40,21,105,29,68,37,27,82,55,82.67,57.33,35.71,-0.914603887103266,"right",-0.125506534127913,0.568557295187025,-0.257555094141849,0.0451017657612659,-0.0546451861840314,-0.367120892959059,-0.395186268563264,-0.21954000549557,-0.357458747445781,0.640938222376512,-1.87181596095301,-0.860710735502404,0.943544231711199,-1.66878281622912,0.594792223547554,-0.119343902011703,-0.00145758334501736,0.173289677396441,-0.174869742538872,-0.324981282268246,-0.106488969980391,-0.131486616041602,0.596487870568606,-1.94054444809608,-0.792328395059152,0.904771284173671
"71",108,"EPC","EPC","EPC","EPC",21.86,"Female",23,153,31,20,89,26,55,36,21,70,54,89.33,21.33,19.67,-2.12140289893886,"right",-1.6960543254061,-1.56792725620534,-0.527612998317522,-0.981769009080224,-1.06079832772832,-1.94324643550827,-0.622082519145794,-1.72243646430137,-1.35785742845381,0.0669387761394801,-1.58063350523653,-2.5429750937132,-1.10781783713631,2.10121718377088,-1.63860702285858,-0.387389029524618,-0.980953591196903,-0.710698150617793,-2.46453111966654,-0.562053142631468,-1.92052485020579,-1.30146941085707,0.268336465450779,-1.60022200045958,-3.01652042147546,-1.05423303613096
"72",110,"UGC","UGC","UGC","UGC",17.96,"Female",28,204,37,18,94,30,71,43,30,75,56,129.33,76,23.33,0.435750714257567,"right",-0.112559735816238,-1.14978393818283,-1.01203081214324,-0.649785432017812,0.408983417827933,0.233701526615042,1.13578914998184,0.797492858018725,-1.00318031460736,1.34508990488873,0.420061118220201,0.318168621726055,-0.563677495528429,-1.79878281622912,-1.131016285039,-0.923479284550448,-0.674861088743189,0.467952286734519,0.353513652182897,1.09744987991109,0.800528970132307,-0.81397657968396,0.924639275686433,0.443756664023907,0.361162303085085,-0.60722830967741
"73",111,"NSC","NSC","EAC","EAC",23.55,"Male",39,211,47,17,109,28,73,40,28,87,56,137.33,70.67,28.33,0.349526567469013,"right",1.02606809969123,-0.0866836607712414,-1.22731948719366,0.286922352969609,-0.448546366580239,0.6999360661747,0.333580035710489,0.0983610789803018,0.229597766107407,1.34508990488873,0.868449257187931,-0.0370630242572242,0.0964146848117403,3.79121718377088,-0.0143166618359369,-1.19152441206336,0.243416418617954,-0.121372931941637,0.705769248664076,0.386234298821421,0.195850343390509,0.35600621513151,0.924639275686433,0.852552396920604,0.0318583169517808,0.00343388493126557
"74",112,"NSC","NSC","UGC","NSC",23.62,"Male",39,204,42,25,116,31,70,42,28,84,54,117.33,65.33,26.33,0.129924879578756,"right",0.31626385417897,-0.0866836607712414,1.01868139115073,0.697626592641534,0.951822372174088,0.0209052893051829,0.86012317590078,0.0983610789803018,-0.136299434816816,0.0669387761394801,-0.223382722537249,-0.378247018441884,-0.15771217387029,3.86121718377088,-0.0143166618359369,0.952836608039957,0.671945922053154,0.762614896072597,0.177385853942307,0.860378019547866,0.195850343390509,0.0635105164276427,0.268336465450779,-0.169436935321139,-0.298063500299972,-0.240830992912205
"75",113,"NSC","NSC","UPC","UPC",19.64,"Male",45,222,38,21,102,30,76,40,29,88,53,147.25,89.42,36.15,1.42667865517557,"left",0.793713172386223,0.568557295187025,-0.257555094141849,-0.139908905473481,0.408983417827933,1.51074668234039,0.333580035710489,0.437168998918181,0.36117784864502,-0.399230700666065,1.44535359439511,1.27466682491609,0.990253413518258,-0.118782816229118,0.594792223547554,-0.119343902011703,-0.185113084817246,0.467952286734519,1.23415264338584,0.386234298821421,0.498189656761408,0.453504781366133,-0.0598149396670472,1.35945910571251,1.19029166404361,0.958509557299234
