"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","Pred","stdPred","resid","CI_group"
"178","219",22.03,4.416085409,108,-0.138869348,61.33,-1.727349402,71,-1.680715639,30,-2.062177804,201,-1.748770706,25,-0.252693548,79.88679245,-1.239519683,38,-0.755508785,-1.402278048,-1.623592658,-1.30143770305501,-1.46051622364179,0.0619180200550117,"EPC"
"179","220",18.92,4.956085409,129.33,-0.426770997,72,-0.21994689,71,0.5444753,30,-0.339824306,216,2.427941224,25,0.591254207,84.50943396,1.095836296,41,0.63160695,-0.110516723,-0.127959031,1.66695427389389,1.87071094937293,-0.571117977893888,"UPC"
"180","221",18.02,4.426085409,121.33,0.005351553,69.33,0.329039454,74,1.189390714,29,0.682542295,216,-0.132142974,19,-1.354899639,84.54716981,0.605052048,40,0.63160695,0.551581004,0.638634306,0.0100947422241854,0.0113286519447725,0.594957305775817,"UGC"
"182","224",21.88,-0.023914591,120,-0.067028974,73.33,-0.21994689,62,-1.229160995,28,-0.339824306,116,-0.069725257,13,1.232951274,50.30188679,-1.043557637,29,0.14476127,-0.463990291,-0.537219584,0.0163891770861071,0.0183924739108853,-1.05994681408611,"UPC"
"183","225",18.46,-3.703914591,113.33,-0.283090249,76,0.16949459,76,0.1561256,30,0.304076256,215,-1.277718366,25,-0.738283726,87.90566038,-1.623613789,45,-1.16894812,0.086651549,0.100327335,-0.967205602741029,-1.08542996033631,-0.65640818625897,"EPC"
"184","226",21.5,2.126085409,80,-1.795519174,76,0.410299723,74,-1.576149195,30,-1.250106035,197,-1.53146455,18,-1.354899639,79.83018868,-1.449193157,36,-1.16894812,-1.05286867,-1.219037726,-1.31505402821579,-1.47579691188122,-0.134139128784215,"EPC"
"187","229",18.94,-0.493914591,156,0.293253202,90.73,0.491533654,75,0.346288694,32,0.304076256,225,0.260363295,26,0.904086171,86.94339623,0.349985956,43,-0.089482551,0.358787952,0.41541368,0.363599754450015,0.408043611312775,-0.0136137984500146,"EAC"
"190","232",20.19,-3.693914591,129.33,-0.642832272,66.67,-0.143532136,66,1.189390714,28,1.102549013,201,0.935398336,21,0.294292934,68,1.049313804,39,1.678754225,0.37639383,0.435798207,0.579512284165365,0.650347758328229,0.469801519834635,"UGC"
"191","233",21.52,2.456085409,116,0.221412828,98.31,-0.143532136,74,-0.200995735,30,0.682542295,208,-0.745461594,20,1.939406956,84,-0.081489395,40,-0.317608215,0.139856813,0.161929722,-0.0482803695314035,-0.0541818197240898,-0.0332090254685958,"EAC"
"192","234",20.18,-0.763914591,97.33,-0.067028974,61.33,-0.065910865,70,-1.229160995,31,-0.610761311,205,-1.53146455,15,-0.503071129,78.86792453,-1.249772242,43,-0.96528561,-0.493215536,-0.571057305,-1.13983490535686,-1.27916024535195,-0.109937336643143,"EPC"
"193","235",20.93,-2.543914591,121.33,-0.931274074,58.67,-0.737758241,74,-0.368379615,28,-0.610761311,208,-0.537405506,20,-1.842485352,83.81132075,-0.231525318,39,-0.089482551,-0.66204331,-0.766530332,-0.841726797239102,-0.944613515011228,0.610201479239102,"UGC"
"195","237",17.96,2.716085409,134.67,2.705037185,98.33,0.853660502,76,0.5444753,31,1.567141763,214,1.359219943,25,0.013034742,85.20754717,0.459468012,40,1.142935739,1.417578688,1.641308122,1.26814656915514,1.42315581745302,-0.808678557155132,"UPC"
"196","238",23.12,1.866085409,156,1.620409584,82.67,1.484277296,75,1.663562087,31,0.304076256,212,1.820803717,28,1.578007153,87.32075472,1.684794523,41,1.678754225,1.268081306,1.468216307,1.70473725850448,1.91311225822627,-0.0199427355044759,"EAC"
"197","239",20.18,0.716085409,141.82,1.255806183,80,0.573339531,75,1.663562087,31,0.682542295,219,0.854960526,21,0.294292934,86.1509434,1.367690091,41,1.678754225,1.043812524,1.208552293,0.846550044069393,0.950026321308186,0.521140046930609,"UGC"
"200","242",20.1,-0.393914591,120,0.725375752,68,-0.065910865,62,1.421900249,30,1.102549013,131,1.820803717,21,0.904086171,58.03773585,1.336856578,33,1.40778337,0.795978537,0.921603894,1.41181418274993,1.58438434185467,-0.0749576047499313,"EAC"
"204","246",16.21,-1.043914591,121.33,-0.895083811,70.67,-0.376494792,68,-0.026231123,29,-1.41322975,171,-0.193398456,17,-1.354899639,69,-0.056539064,33,-0.96528561,-0.677759869,-0.784727358,-0.521218464125605,-0.584928514938302,0.464679400125604,"UGC"
"206","248",23.55,0.966085409,118.67,-0.426770997,64,1.153131904,60,1.421900249,23,0.682542295,195,0.775922446,15,0.294292934,70.9245283,1.190045569,35,0.14476127,0.707700863,0.81939379,0.720413905547761,0.808472195234073,0.469631663452241,"UGC"
"208","250",18.95,4.886085409,148.57,0.869596654,80,0.853660502,75,0.5444753,31,-0.035776103,214,0.775922446,21,0.904086171,84.11320755,0.909678374,42,0.63160695,0.557989088,0.646053747,0.896634807478838,1.00623309120892,0.0130435665211632,"EAC"
"211","253",23.15,3.106085409,113.33,-0.499151524,74.67,-2.014627359,75,-1.466156694,30,-1.67740746,219,-1.197935015,25,-0.252693548,87.96226415,-1.013966521,44,-1.74326023,-1.414335759,-1.637553378,-1.01789911343525,-1.14231988647527,0.0039325924352457,"EPC"
"212","254",24.48,1.186085409,84,0.581154851,41.33,-0.065910865,58,-0.026231123,25,0.304076256,190,1.185291298,16,-0.252693548,66.39622642,0.720602567,34,1.955849081,0.19827228,0.229564613,0.760727461258838,0.85371339426319,-0.040124894258837,"EAC"
"213","255",24.75,2.446085409,125.33,-1.219175723,62.67,-0.143532136,74,-1.10178426,24,-1.554992181,215,-0.694976298,24,-0.503071129,86.83018868,-0.628559877,39,-0.317608215,-1.004871075,-1.163464908,-0.669191427479429,-0.750988644538314,0.040631550479428,"EAC"
"214","256",21.3,-2.663914591,128,-1.651298273,74.67,-1.845227782,75,-1.466156694,30,-1.782380296,222,-1.957597081,24,-2.303374349,87.35849057,-1.514925663,41,-1.16894812,-1.686265761,-1.952400748,-2.02567233547173,-2.27327616433693,0.51074667247173,"EPC"
"219","263",16.51,0.566085409,108,-0.715212799,45.33,0.573339531,63,0.346288694,30,-0.035776103,178,0.124662443,18,0.013034742,75,0.817785013,38,-0.755508785,0.042159831,0.048813708,0.10551367161101,0.118410914955091,0.712271341388991,"UGC"
"220","264",16.51,4.366085409,101.33,-2.227641725,56,-2.793042779,62,-2.522069701,24,-2.216040637,169,-2.047843313,21,-2.458033425,70,-2.044587804,35,-2.262582622,-2.439698711,-2.824744293,-2.07019086690681,-2.32323632551877,0.025603062906808,"EPC"
"222","266",24.96,-2.883914591,89.33,0.077191927,50.67,-0.143532136,62,-0.828317379,28,-0.339824306,164,-1.53146455,21,-1.531462466,74,-1.730016086,36,-0.317608215,-0.308620474,-0.357328517,-1.30968288992057,-1.46976924371004,-0.420333196079427,"EPC"
"223","267",17.41,0.896085409,126.67,0.149032301,58.67,-0.065910865,65,1.421900249,24,0.304076256,206,1.017253918,22,0.904086171,78,1.403862537,35,1.40778337,0.452274485,0.523654731,0.884629769829174,0.992760642845571,0.519232767170827,"UGC"
"224","268",20.26,2.616085409,168.65,0.437474103,96.67,0.090023366,76,-0.026231123,32,-1.063496366,214,-0.069725257,24,-0.738283726,90,-0.044969388,41,-1.74326023,-0.140557505,-0.162741001,-0.100731743914505,-0.113044478349974,0.0557623559145059,"EAC"
"225","269",19.26,-2.783914591,102.67,-0.499151524,61.33,0.573339531,63,0.1561256,24,1.102549013,194,0.330096252,18,-0.252693548,65,0.167157974,37,-0.539616645,0.333215655,0.385805434,0.156873768845106,0.176048906447966,0.0102842051548952,"EAC"
"229","273",23.02,-1.573914591,134.67,-0.931274074,81.82,-1.287800979,75,-1.10178426,29,-1.554992181,214,-1.156765001,23,-2.207588062,88,-1.238234621,44,-1.74326023,-1.218962874,-1.411345756,-1.37741840420379,-1.54578426716739,0.139183783203787,"EPC"
"230","274",21.66,-0.813914591,126.67,0.581154851,69.33,0.248971844,68,0.5444753,30,0.682542295,206,1.271509916,21,1.232951274,76,1.00801562,36,0.884210536,0.514286073,0.5954533,1.04505150552647,1.17279119448664,-0.0370358855264739,"EAC"
"233","277",18.94,2.146085409,145.71,0.077191927,105.88,0.329039454,69,-0.968234398,31,-0.035776103,207,-2.508873107,17,-1.693910723,83,-1.861604596,35,-1.74326023,-0.14944478,-0.173030911,-1.71339992431082,-1.92283378694199,-0.148204671689174,"EPC"
"234","278",22.11,-1.273914591,138.67,-0.283090249,83.18,0.491533654,75,1.663562087,31,0.682542295,217,1.185291298,27,1.232951274,88,1.461141628,37,1.955849081,0.638636947,0.739429858,1.01091200832495,1.13447872711914,0.450229619675056,"UGC"
"235","280",22.8,1.766085409,134.67,-2.083420823,98.92,0.491533654,74,1.189390714,31,0.682542295,215,-0.132142974,26,-0.738283726,81,0.439957778,41,-0.317608215,0.07001146,0.081061022,-0.110924845596213,-0.124483512535179,0.550882623596214,"UGC"
"236","281",20.97,3.206085409,109.33,-0.210709722,70.67,-0.21994689,72,-0.026231123,31,-1.063496366,219,0.19189094,23,0.904086171,88,0.722895115,45,0.63160695,-0.380096025,-0.440084701,0.250837472420089,0.281498067157469,0.472057642579911,"UGC"
"238","284",23.42,-0.793914591,133.33,2.021743403,81.33,1.428233312,74,1.421900249,31,1.567141763,212,2.116875805,25,1.578007153,83,1.329172875,41,1.40778337,1.609754682,1.863814303,1.88414810422038,2.11445301410471,-0.55497522922038,"UPC"
"239","285",20.93,-2.883914591,150.73,0.437474103,82.33,0.248971844,73,-0.200995735,31,-1.41322975,218,-0.694976298,24,-0.252693548,80,0.021240794,38,-0.539616645,-0.231944885,-0.268551599,-0.604772061917411,-0.678695112317836,0.626012855917411,"UGC"
"240","286",16.41,2.876085409,121.33,0.293253202,65.33,-0.879800747,70,0.750905434,30,1.102549013,206,-0.006129261,26,0.904086171,76,0.347865282,38,-0.317608215,0.316726726,0.366714138,0.302320294491917,0.339273784502399,0.0455449875080838,"EAC"
"242","288",20.02,0.456085409,134.67,0.581154851,76,-0.065910865,74,-0.368379615,32,-0.035776103,203,0.124662443,23,0.013034742,84,-0.728042869,40,0.385124145,0.027772067,0.032155195,0.0982397412341108,0.110247870884662,-0.82628261023411,"UPC"
"245","292",24.8,1.196085409,112,0.149032301,66.67,-0.519754225,73,1.189390714,28,-0.035776103,218,0.621974035,26,-0.252693548,88,0.919193879,45,0.385124145,0.195723172,0.226613192,0.424005488581361,0.475832914244079,0.49518839041864,"UGC"
"246","293",18.69,0.206085409,104,-0.426770997,58.67,-0.371433657,67,-0.026231123,28,-0.610761311,189,-1.427420897,25,0.591254207,72,-0.414217768,38,-0.539616645,-0.358799272,-0.415426787,-0.852819586005668,-0.957062207653794,0.438601818005668,"UGC"
"247","294",23.06,-1.773914591,118.67,0.869596654,70.67,1.936675103,76,1.663562087,30,1.102549013,221,1.10054546,27,1.232951274,91,1.09829557,44,0.63160695,1.393095714,1.612961122,1.1394705930778,1.27875140208211,-0.0411750230777981,"EAC"
"248","295",17.94,3.386085409,112,2.021743403,50.67,0.907436919,62,1.421900249,21,1.102549013,177,0.935398336,16,2.317299631,64,1.380584065,33,0.884210536,1.363407396,1.578587243,1.35701552362653,1.52288748303878,0.0235685413734775,"EAC"
"249","296",17.26,0.446085409,141.82,1.255806183,83.18,0.739269791,75,1.421900249,31,1.102549013,210,1.539189492,26,0.013034742,83,1.222633247,41,0.884210536,1.129881309,1.308204889,1.227892944588,1.37798187512611,-0.0052596975880002,"EAC"
"251","298",24.41,1.236085409,145.12,0.293253202,98.33,0.347785989,74,-0.200995735,31,-0.610761311,222,-2.069039878,23,-0.958524173,85,-1.043557637,44,-1.557934351,-0.042679464,-0.049415353,-1.34577346818496,-1.51027127846076,0.302215831184959,"EPC"
"253","301",24.39,0.366085409,109.33,0.077191927,56,0.011751027,64,-0.968234398,30,0.682542295,202,-2.342880814,24,0.013034742,74,-1.446882595,38,-0.96528561,-0.049187287,-0.056950274,-1.39807904980778,-1.56897032365269,-0.0488035451922192,"EPC"
"255","303",19.18,-0.403914591,114.67,-3.019506298,58.67,-1.481295073,68,-1.466156694,29,-1.947077367,194,-1.628818839,22,-1.693910723,81,-1.450347333,37,-2.423475709,-1.978508858,-2.290767127,-1.74363048997418,-1.95675952268558,0.293283156974175,"EPC"
"257","305",18.29,-3.523914591,128,0.149032301,68.18,0.16949459,68,-0.026231123,26,0.304076256,211,-1.391196391,21,-0.958524173,83,-0.643208329,39,-0.96528561,0.149093006,0.172623618,-1.04495477371019,-1.17268263889868,0.401746444710191,"EPC"
"259","307",21.9,3.816085409,133.33,0.005351553,74.67,-0.21994689,75,-1.229160995,29,-1.250106035,219,-0.253507611,27,-1.354899639,86,-0.473011235,42,-0.539616645,-0.673465592,-0.779755336,-0.399176662360311,-0.447969188326019,-0.0738345726396892,"EAC"
"261","309",18.08,-1.983914591,129.33,0.149032301,73.33,0.16949459,73,-0.968234398,29,-0.035776103,199,-0.193398456,23,-1.693910723,83,0.021240794,40,-0.755508785,-0.171370903,-0.198417525,-0.469658897818649,-0.527066672686886,0.490899691818649,"UGC"
"262","310",21.71,-0.783914591,137.33,1.620409584,81.82,0.739269791,73,1.421900249,30,1.102549013,207,1.10054546,23,0.013034742,83,0.957425092,40,1.142935739,1.221032159,1.413741627,0.949861883074773,1.06596626726593,0.00756320892522937,"EAC"
"263","311",23.35,-3.463914591,122.67,-0.354930623,73.33,-0.371433657,76,-0.026231123,29,-0.035776103,204,0.935398336,21,0.904086171,89,0.57602551,39,1.678754225,-0.197092877,-0.228199071,0.526964718074668,0.591377150202195,0.0490607919253314,"EAC"
"268","319",21.74,1.566085409,120,0.509314477,68,0.410299723,70,1.421900249,27,0.682542295,199,1.820803717,23,0.904086171,86,1.385749353,39,0.884210536,0.756014186,0.875332166,1.46471507256614,1.64375146149416,-0.0789657195661415,"EAC"
"271","322",17.25,5.146085409,124,-0.499151524,61.33,-0.809399903,64,0.1561256,29,0.304076256,206,0.473411677,22,-0.252693548,64,0.278441023,38,-0.539616645,-0.212087393,-0.245560097,0.35718603586202,0.400845925223366,-0.0787450128620198,"EAC"
"272","323",19.07,-1.473914591,156,0.365093576,93.16,-0.809399903,73,-0.528591259,29,-0.610761311,201,0.401106703,19,-0.252693548,81,0.106567163,41,-0.089482551,-0.395914724,-0.458399987,0.0528069845706871,0.0592617360623576,0.0537601784293124,"EAC"
"273","324",21.26,-3.223914591,164.21,-0.570991898,78.67,-1.221868296,74,-0.828317379,30,0.682542295,218,-1.114725156,21,-0.738283726,88,-0.081489395,41,0.14476127,-0.48465882,-0.561150124,-1.00227446872628,-1.12478539594052,0.920785073726276,"EPC"
"274","325",18.53,-3.223914591,137.33,-0.931274074,94.74,-0.665955136,76,-0.968234398,31,-1.063496366,212,-1.462865546,25,0.013034742,86,-0.555921765,41,-0.539616645,-0.907239994,-1.050425195,-1.21053661151719,-1.35850402695787,0.654614846517192,"EPC"
"276","327",21.82,5.226085409,141.82,-1.579457899,83.08,-0.949487599,75,-0.968234398,31,-0.035776103,211,-1.628818839,23,0.013034742,85,-0.181558578,41,-0.317608215,-0.883239,-1.022636243,-1.03075484029385,-1.15674700626699,0.849196262293852,"EPC"
"278","329",19.16,0.526085409,145.12,2.705037185,75.71,1.824224228,69,1.663562087,28,1.567141763,198,1.10054546,16,0.904086171,83,1.758364907,39,0.884210536,1.939991316,2.246170552,1.3075374720282,1.46736158510074,0.450827434971803,"UGC"
"279","331",22.05,-0.473914591,138.67,-0.858893547,80,-0.371433657,74,-0.828317379,31,-1.063496366,213,-0.312486205,19,-0.738283726,86,-0.968182764,41,-0.089482551,-0.780535237,-0.903723254,-0.511069959491451,-0.573539529027652,-0.45711280450855,"UPC"
"281","333",20.35,2.936085409,138.67,0.797216126,66.67,0.907436919,74,1.663562087,30,1.102549013,213,1.271509916,22,0.904086171,86,1.202557614,39,1.40778337,1.117691036,1.294090685,1.27453552378443,1.43032571261294,-0.0719779097844285,"EAC"
"287","339",21.69,1.046085409,142.33,2.237804678,68,2.087571154,66,1.421900249,24,1.102549013,200,1.631487019,19,1.578007153,85,1.614725431,37,1.142935739,1.712456274,1.982724779,1.68025738632292,1.88564013997626,-0.0655319553229174,"EAC"
"289","341",20.36,2.376085409,128,1.085657929,54.67,0.939809587,73,1.421900249,29,1.102549013,212,1.359219943,24,1.939406956,88,1.474234252,38,-0.089482551,1.137479195,1.317001911,1.46419226221547,1.64316474651176,0.0100419897845353,"EAC"
"291","343",20.91,3.066085409,129.33,0.869596654,69.33,1.97682747,71,1.189390714,32,1.102549013,201,1.185291298,21,1.578007153,81,0.57602551,39,0.884210536,1.284590963,1.487331602,1.36823688246545,1.53548046124807,-0.792211372465443,"UPC"
"295","347",20.82,1.196085409,124,1.737082673,69.33,0.885899593,66,0.965801985,22,1.102549013,191,1.448440159,22,0.904086171,80,0.459468012,37,0.14476127,1.172833316,1.357935798,1.33831648929853,1.50190281128846,-0.878848477298528,"UPC"
"296","348",24.5,-3.323914591,104,0.149032301,74.67,-0.143532136,73,0.346288694,32,0.682542295,213,0.473411677,23,1.578007153,81,0.021240794,43,0.14476127,0.258582789,0.299393631,0.471351259418614,0.52896589653387,-0.450110465418614,"UPC"
"297","349",20.58,-2.603914591,122.67,0.437474103,60,0.329039454,70,1.189390714,26,0.682542295,200,-0.193398456,22,0.591254207,75,0.817785013,38,0.63160695,0.659611642,0.763714885,0.0570277446070077,0.0639984118898599,0.760757268392994,"UGC"
"298","350",22,0.286085409,168.65,0.869596654,110.91,0.491533654,73,1.189390714,31,1.567141763,211,0.260363295,21,0.591254207,84,0.943056631,43,0.63160695,1.029415696,1.191883285,0.51697437762611,0.58016566134616,0.426082253373892,"UGC"
"299","351",20.59,3.416085409,114.67,0.581154851,77.33,-0.949487599,72,0.965801985,30,1.102549013,214,0.401106703,25,1.578007153,84,1.202557614,39,0.63160695,0.425004563,0.492080931,0.688743122331684,0.772930199952003,0.513814491668317,"UGC"
"300","352",20.76,-1.333914591,136,-2.371322472,80.45,-2.122601046,73,-0.528591259,31,-1.554992181,212,-0.983252354,22,-0.252693548,83,0.021240794,41,0.385124145,-1.64437674,-1.903900589,-1.09252130821906,-1.22606336944659,1.11376210221906,"EPC"
"302","355",20.79,-1.043914591,121.33,-0.787053173,46.67,-0.519754225,63,-0.200995735,23,-0.035776103,180,-0.590963,19,1.232951274,62,-0.373853223,34,0.14476127,-0.385894809,-0.446798678,-0.307565846658455,-0.345160515826592,-0.0662873763415455,"EAC"
"304","357",21.06,-1.793914591,141.82,-0.354930623,78.67,-0.949487599,73,-0.968234398,31,-1.554992181,206,-1.156765001,23,-1.163993086,78,-1.043557637,40,-0.96528561,-0.9569112,-1.107935763,-1.16525363966064,-1.30768598557559,0.121696002660635,"EPC"
"307","360",21.84,4.676085409,125.33,1.434056735,69.33,1.936675103,67,1.189390714,28,1.102549013,192,1.820803717,24,0.591254207,78,1.071302565,39,1.678754225,1.415667891,1.639095754,1.69043430313895,1.89706101097252,-0.619131738138946,"UPC"
"310","364",21.66,3.966085409,121.33,1.816485192,66.67,0.410299723,72,1.421900249,31,1.102549013,202,1.359219943,24,1.232951274,78,1.474234252,39,0.884210536,1.187808544,1.375274493,1.42601803718167,1.60032437477889,0.0482162148183351,"EAC"
"311","365",21.16,4.656085409,136,-0.499151524,102.35,-0.665955136,73,-0.681836275,31,0.682542295,204,0.19189094,26,0.904086171,84,-0.181558578,41,0.14476127,-0.29110016,-0.337043059,0.320664048454971,0.359859748934102,-0.502222626454971,"UPC"
"312","366",20.51,0.586085409,132,0.509314477,88.57,0.939809587,74,1.421900249,32,1.567141763,212,0.473411677,26,1.232951274,84,1.614725431,41,0.385124145,1.109541519,1.28465497,0.767730499446613,0.861572434203312,0.846994931553389,"UGC"
"313","367",20.35,-0.553914591,110.67,-0.210709722,70.67,-0.519754225,63,-0.026231123,27,0.304076256,201,-0.312486205,24,0.294292934,78,0.57602551,37,-0.089482551,-0.113154704,-0.131013351,-0.191063234266351,-0.214417449836134,0.767088744266351,"UGC"
"314","368",22.23,1.106085409,128,-1.363396624,72,-0.519754225,73,0.346288694,32,-0.610761311,212,0.401106703,18,-0.503071129,83,0.021240794,40,-0.089482551,-0.536905867,-0.621643064,0.063231879306675,0.0709608960419087,-0.0419910853066754,"EAC"
"316","371",24.06,1.526085409,112.48,1.085657929,71.72,0.739269791,72,0.965801985,28,0.682542295,199,0.473411677,20,0.013034742,78,1.758364907,39,0.63160695,0.868318,1.005360336,0.558605663773957,0.626885660840906,1.19975924322605,"UGC"
"318","374",20.25,4.456085409,120,-0.715212799,78.67,-1.845227782,71,-1.576149195,27,-1.871707136,213,-0.312486205,22,-1.531462466,91,-1.38696219,40,-0.96528561,-1.502074228,-1.739139176,-0.653856962476253,-0.733779803219881,-0.733105227523748,"UPC"
"319","375",19.96,-1.653914591,143.72,0.581154851,87.14,0.329039454,74,0.965801985,27,0.304076256,209,-0.006129261,20,0.591254207,89,0.817785013,41,0.63160695,0.545018137,0.631035654,0.169846870554503,0.190607748160323,0.647938142445498,"UGC"
"320","1000",16.08,2.816085409,125.33,2.46520917,68,2.014344482,66,1.189390714,25,1.567141763,193,1.631487019,22,2.317299631,76,1.066408681,37,1.678754225,1.809021532,2.094530455,1.86964317246665,2.09817510230061,-0.803234491466642,"UPC"
"322","1004",17.25,3.616085409,85.33,0.221412828,42.67,0.329039454,65,1.663562087,27,0.304076256,180,0.330096252,24,0.013034742,78,1.614725431,35,0.385124145,0.629522656,0.728877104,0.478651394882692,0.5371583488156,1.13607403611731,"UGC"
"323","1005",17.83,1.206085409,133.33,2.021743403,66.67,0.47377203,60,0.965801985,28,-0.035776103,202,1.10054546,25,1.232951274,78,0.57602551,35,0.63160695,0.856385329,0.99154439,1.09669785993427,1.23075043320121,-0.520672349934272,"UPC"
"324","1006",13.5,0.366085409,69.33,0.797216126,24,1.866810698,41,0.965801985,16,1.567141763,155,-0.132142974,17,-1.354899639,28,0.57602551,26,0.385124145,1.299242643,1.504295684,0.0726243316793456,0.0815014152213356,0.503401178320657,"UGC"
"327","1011",25.08,2.006085409,116,0.077191927,78.67,0.011751027,75,0.346288694,30,-0.339824306,219,-0.006129261,21,0.591254207,88,1.202557614,41,0.385124145,0.023851836,0.027616253,0.153040372370595,0.171746942758536,1.04951724162941,"UGC"
"328","1012",25,0.496085409,136,0.221412828,76,-0.44592234,75,-0.968234398,30,-0.339824306,224,-1.597090709,25,-1.354899639,90,-1.38696219,44,-0.96528561,-0.383142054,-0.44361147,-1.23347512074379,-1.3842463769701,-0.153487069256207,"EPC"
"330","1014",21.17,2.626085409,122.67,1.255806183,78.67,1.184803967,71,0.5444753,31,0.682542295,216,1.185291298,25,0.013034742,91,0.57602551,43,0.884210536,0.916906936,1.061617824,1.03177737109463,1.15789452394549,-0.455751861094632,"UPC"
"331","1016",21.33,-2.483914591,138.67,0.293253202,78.67,-0.371433657,74,-0.681836275,31,0.304076256,214,0.473411677,27,0.294292934,83,-1.043557637,42,0.14476127,-0.113985119,-0.131974826,0.215742589228251,0.242113434187738,-1.25930022622825,"UPC"
"335","1022",21.33,1.226085409,136,0.077191927,66.67,0.573339531,68,1.189390714,31,0.304076256,200,0.058661198,22,0.013034742,84,0.234823476,36,0.385124145,0.535999607,0.620593774,0.215233240815234,0.241541826634843,0.0195902351847681,"EAC"
"338","1028",22.33,-0.573914591,138.67,1.434056735,82.67,0.47377203,75,0.1561256,31,-0.035776103,219,-0.069725257,23,-1.163993086,89,0.817785013,43,0.385124145,0.507044566,0.587068902,-0.0978019307705826,-0.109756545613098,0.915586943770584,"UGC"
"339","1029",21.92,-0.603914591,125.33,-0.138869348,78.67,-0.593468235,70,-0.681836275,30,-1.063496366,212,-1.690163863,26,-0.252693548,90,-0.555921765,42,-1.74326023,-0.619417556,-0.717177166,-1.22577714576559,-1.37560745609181,0.669855380765587,"EPC"
"341","1035",17.42,2.096085409,116,0.005351553,62.67,-1.087185596,64,-0.200995735,28,-1.41322975,183,0.330096252,24,0.591254207,65,0.817785013,39,0.14476127,-0.674014882,-0.780391318,0.176072172540722,0.197593986938002,0.641712840459278,"UGC"
"348","1048",21.58,1.956085409,112,1.283353995,77.33,0.011751027,75,-0.368379615,30,-1.063496366,217,0.058661198,23,-0.503071129,81,1.071302565,39,-0.089482551,-0.03419274,-0.039589211,0.0163007551496294,0.0182932439036044,1.05500180985037,"UGC"
"349","1050",19.67,-0.403914591,138.67,-0.283090249,80,0.011751027,75,-0.528591259,31,0.682542295,216,-1.071802117,27,-0.252693548,88,-0.639959234,43,-1.557934351,-0.029347047,-0.033978746,-0.697323575800057,-0.782559467276248,0.0573643418000582,"EAC"
"351","1055",16,0.626085409,113.33,0.509314477,70.67,-0.737758241,60,0.965801985,23,0.304076256,194,0.935398336,18,0.904086171,70.94339623,1.474234252,36,0.14476127,0.260358619,0.301449733,0.777358035622306,0.87237677216363,0.696876216377694,"UGC"
"357","1068",17.75,1.086085409,105.33,0.293253202,50.67,0.090023366,59,-0.368379615,24,-1.41322975,152,-0.482794231,20,0.294292934,52,0.459468012,34,-0.089482551,-0.349583199,-0.404756187,-0.301044222503504,-0.337841734558529,0.760512234503504,"UGC"
"360","1074",24.08,1.816085409,155.22,-1.074954822,94.91,-2.463626105,76,-1.963638924,30,-2.187652688,218,-1.02798239,26,-2.207588062,86,-1.113937277,47,-0.539616645,-1.922468135,-2.225881774,-1.37323500780223,-1.54108952204053,0.259297730802225,"EPC"
"362","1083",17.25,0.856085409,122.67,-0.210709722,69.33,0.573339531,73,0.750905434,26,0.682542295,212,1.10054546,24,1.232951274,78,0.943056631,40,0.385124145,0.449019385,0.519885893,0.97995342341083,1.09973598421159,-0.0368967924108285,"EAC"
"363","1085",18.75,1.026085409,110.67,0.941437028,57.33,0.767457027,66,0.965801985,28,1.102549013,199,0.935398336,22,0.294292934,80,0.817785013,40,0.884210536,0.944311263,1.09334724,0.878829830661,0.986251760221952,-0.0610448176609976,"EAC"
"367","1093",19.17,1.326085409,128,1.255806183,80,0.656333036,76,0.965801985,31,1.102549013,223,0.473411677,24,0.591254207,90,0.234823476,44,0.63160695,0.995122554,1.152177826,0.66887819822477,0.750637128319716,-0.434054722224768,"UPC"
"369","1095",18.5,1.916085409,93.33,0.941437028,61.33,0.347785989,64,0.346288694,26,1.102549013,190,0.260363295,20,0.904086171,64,0.57602551,33,0.63160695,0.684515181,0.792548827,0.525684118840912,0.589940019594661,0.0503413911590901,"EAC"
"370","1096",18.25,-2.543914591,122.67,0.437474103,73.33,1.063679019,61,0.5444753,28,0.682542295,159,-0.370349867,18,-0.958524173,65,-0.810460226,34,-0.755508785,0.682042679,0.789686102,-0.265774418972162,-0.298260800226783,-0.544685807027836,"UPC"
"372","1098",18.92,-0.533914591,128,0.221412828,74.67,0.491533654,73,1.189390714,32,1.567141763,209,1.017253918,24,0.591254207,80,0.817785013,40,0.884210536,0.86736974,1.004262416,0.900544273742624,1.0106204229195,-0.0827592607426226,"EAC"
"373","1099",17.5,-2.663914591,109.33,1.737082673,60,1.229524939,60,0.346288694,27,0.304076256,145,0.698266199,18,0.013034742,67,0.57602551,32,0.385124145,0.904243141,1.046955364,0.566972519534014,0.636275221746958,0.00905299046598725,"EAC"
"378","1108",16.25,2.496085409,100,0.509314477,77.33,0.248971844,68,0.965801985,30,1.567141763,214,0.935398336,25,-0.738283726,89,0.817785013,44,0.63160695,0.822807517,0.952667159,0.744981496722779,0.836042754625577,0.0728035162772235,"EAC"
