"","X","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"99",99,"1163",22,-5.813914591,118.67,-0.499151524,64,-0.879800747,67,-0.681836275,26,-1.063496366,193,-0.891006211,21,-1.693910723,84,-1.322627727,41,-0.539616645,-0.781071228,-0.904343837,0.96372726447434,-0.942516826303551,-1.14533007787558,0.402900181303551,"EPC"
"100",100,"1165",15.67,-1.483914591,121.33,2.002838041,62.67,1.725960837,71,0.965801985,29,1.102549013,204,0.473411677,23,0.591254207,75,1.614725431,37,-0.089482551,1.449287469,1.678021343,-0.0901735859659822,0.627065632989406,0.766397216247991,-0.716548183989409,"UPC"
"101",101,"1167",21.92,-3.483914591,125.33,-0.499151524,84,-0.809399903,74,-0.968234398,31,-0.851164447,215,-1.156765001,24,-0.503071129,89,-1.509355496,41,-0.317608215,-0.781987568,-0.905404799,1.31797598502909,-0.867442144300245,-1.05389026989759,0.549833929300246,"EPC"
"102",102,"1168",20.25,-2.733914591,112,-1.291016097,49.33,-0.371433657,62,-1.10178426,26,-1.063496366,180,-0.843462206,20,-0.738283726,51,-0.279001579,32,-1.557934351,-0.956932595,-1.107960534,-1.58107635055429,-0.812186631553999,-0.986589905241768,-0.745747719446,"UPC"
"104",104,"1174",19.08,-1.733914591,125.33,0.653535379,69.33,0.491533654,67,0.750905434,29,1.102549013,200,0.935398336,22,-0.958524173,76,0.021240794,37,0.385124145,0.74963087,0.867941403,-0.0359921740316693,0.45261856665421,0.553923372571752,-0.0674944216542117,"EAC"
"105",105,"1175",20.83,-1.233914591,124,0.221412828,78.67,2.128770413,74,-0.368379615,30,-0.035776103,203,-0.312486205,16,-1.163993086,81,0.459468012,39,-0.089482551,0.486506881,0.563289856,0.506924045677033,-0.226961754279522,-0.273795005896557,0.13747920327952,"EAC"
"106",106,"1176",21.75,-2.813914591,118.67,1.543167679,62.67,0.573339531,66,0.1561256,28,0.682542295,201,0.124662443,21,-0.503071129,81,0.459468012,37,0.14476127,0.738793776,0.855393944,0.256609612835522,0.0895397372867998,0.111698942813036,0.0552215327131981,"EAC"
"107",107,"1178",22.67,-2.813914591,109.33,0.365093576,66.67,-0.143532136,63,-0.828317379,28,-1.41322975,189,-0.427114091,15,1.578007153,75,-0.890495242,35,-0.089482551,-0.504996422,-0.58469751,-0.327580837700261,-0.146330637024343,-0.175587545243717,0.0568480860243447,"EAC"
"108",108,"1179",20.75,-1.483914591,101.33,-0.283090249,82.67,1.114447804,73,1.663562087,32,1.567141763,202,1.10054546,23,1.232951274,81,1.202557614,39,2.239068699,1.015515351,1.175789117,0.506924045677033,1.00002115842798,1.22065130991077,1.23904754057201,"UGC"
"110",110,"1180",18.5,-1.733914591,122.67,-2.227641725,76,-1.845227782,70,-1.229160995,25,-1.554992181,202,-1.238248435,20,-0.503071129,81,-1.043557637,35,-0.96528561,-1.714255671,-1.984808166,0.0192023611012431,-1.12128577249571,-1.36306790474401,0.156000162495716,"EPC"
"111",111,"1182",22.67,-2.393914591,138.67,-0.354930623,72,0.573339531,69,-1.10178426,31,-0.339824306,210,-1.114725156,20,-0.738283726,81.54716981,-1.116654715,41,-1.366497347,-0.305799915,-0.354062803,0.804425747756319,-0.77305110178363,-0.938923431913759,-0.59344624521637,"UPC"
"113",113,"1185",23.67,-0.983914591,137.33,3.880950675,74.67,3.137628247,73,1.421900249,32,1.567141763,214,1.539189492,21,1.232951274,86,1.202557614,41,1.678754225,2.501905234,2.896768564,1.10059213985472,1.63522979920945,1.99432566442164,0.043524425790546,"EAC"
